Date,Price,Open,High,Low,Vol.,Change %
1-Dec-17,"22,819.03",22916.93,"22,994.31","22,675.07",924.74M,0.41%
30-Nov-17,"22,724.96",22601.83,"22,748.32","22,502.68",1.45B,0.57%
29-Nov-17,"22,597.20",22613.96,"22,643.93","22,537.12",935.38M,0.49%
28-Nov-17,"22,486.24",22474.74,"22,580.99","22,363.94",791.60M,-0.04%
27-Nov-17,"22,495.99",22657.08,"22,659.33","22,423.40",687.22M,-0.24%
24-Nov-17,"22,550.85",22390.14,"22,567.20","22,381.01",667.53M,0.12%
22-Nov-17,"22,523.15",22601.55,"22,677.34","22,513.44",835.59M,0.48%
21-Nov-17,"22,416.48",22456.79,"22,563.25","22,416.48",785.02M,0.70%
20-Nov-17,"22,261.76",22279.98,"22,410.24","22,215.07",738.96M,-0.60%
17-Nov-17,"22,396.80",22603.3,"22,757.40","22,319.12",1.17B,0.20%
16-Nov-17,"22,351.12",21975.23,"22,392.13","21,972.34",995.95M,1.47%
15-Nov-17,"22,028.32",22250.98,"22,305.24","22,004.79",1.24B,-1.57%
14-Nov-17,"22,380.01",22342.93,"22,532.30","22,323.24",989.45M,0.00%
13-Nov-17,"22,380.99",22607.56,"22,607.92","22,380.99",831.86M,-1.32%
10-Nov-17,"22,681.42",22580.7,"22,724.39","22,511.93",1.10B,-0.82%
9-Nov-17,"22,868.71",22989.44,"23,382.15","22,522.83",1.65B,-0.20%
8-Nov-17,"22,913.82",22849.91,"22,922.80","22,759.07",1.03B,-0.10%
7-Nov-17,"22,937.60",22518.75,"22,953.18","22,512.91",1.11B,1.73%
6-Nov-17,"22,548.35",22612.96,"22,644.68","22,435.34",1.15B,0.04%
2-Nov-17,"22,539.12",22512.18,"22,540.25","22,400.01",1.09B,0.53%
1-Nov-17,"22,420.08",22144.92,"22,455.92","22,130.03",1.16B,1.86%
31-Oct-17,"22,011.61",21897.29,"22,020.38","21,840.07",1.06B,0.00%
30-Oct-17,"22,011.67",22047.95,"22,086.88","21,921.24",1.40B,-0.20%
29-Oct-17,"22,055.00",22055,"22,057.50","22,055.00",-,0.21%
27-Oct-17,"22,008.45",21903.27,"22,016.50","21,815.72",1.24B,1.24%
26-Oct-17,"21,739.78",21698.95,"21,793.62","21,688.56",851.78M,0.15%
25-Oct-17,"21,707.62",21900.13,"21,921.36","21,648.35",1.26B,-0.45%
24-Oct-17,"21,805.17",21670,"21,805.17","21,646.52",909.35M,0.50%
23-Oct-17,"21,696.65",21709.3,"21,723.60","21,614.51",901.47M,-0.19%
22-Oct-17,"21,737.50",21740,"21,742.50","21,737.50",-,1.30%
20-Oct-17,"21,457.64",21390.95,"21,489.26","21,363.10",883.84M,0.04%
19-Oct-17,"21,448.52",21450.04,"21,503.85","21,381.52",872.21M,0.40%
18-Oct-17,"21,363.05",21374.66,"21,402.76","21,317.67",749.50M,0.13%
17-Oct-17,"21,336.12",21352.17,"21,393.96","21,230.67",953.06M,0.38%
16-Oct-17,"21,255.56",21221.27,"21,347.07","21,187.93",1.06B,0.10%
15-Oct-17,"21,235.00",21237.5,"21,237.50","21,235.00",-,0.38%
13-Oct-17,"21,155.18",20959.66,"21,211.29","20,933.00",1.14B,0.96%
12-Oct-17,"20,954.72",20958.18,"20,994.40","20,917.04",828.76M,0.35%
11-Oct-17,"20,881.27",20803.71,"20,898.41","20,788.12",826.59M,0.28%
10-Oct-17,"20,823.51",20680.54,"20,823.66","20,663.08",807.15M,0.64%
6-Oct-17,"20,690.71",20716.85,"20,721.15","20,659.15",781.86M,0.30%
5-Oct-17,"20,628.56",20650.71,"20,667.47","20,602.26",590.57M,0.01%
4-Oct-17,"20,626.66",20660.81,"20,689.08","20,592.18",758.47M,0.06%
3-Oct-17,"20,614.07",20475.25,"20,628.38","20,438.17",749.77M,1.05%
2-Oct-17,"20,400.78",20400.51,"20,411.33","20,363.28",697.04M,0.02%
1-Oct-17,"20,397.50",20387.5,"20,397.50","20,387.50",-,0.20%
29-Sep-17,"20,356.28",20315.34,"20,370.33","20,285.06",876.67M,-0.03%
28-Sep-17,"20,363.11",20398.63,"20,399.87","20,299.68",865.99M,0.47%
27-Sep-17,"20,267.05",20269.82,"20,278.09","20,213.66",655.94M,-0.31%
26-Sep-17,"20,330.19",20349.26,"20,385.50","20,303.98",978.61M,-0.33%
25-Sep-17,"20,397.58",20439.43,"20,454.29","20,367.03",854.46M,-0.15%
24-Sep-17,"20,427.50",20427.5,"20,427.50","20,425.00",-,0.65%
22-Sep-17,"20,296.45",20413.61,"20,417.07","20,249.24",984.15M,-0.25%
21-Sep-17,"20,347.48",20456.5,"20,481.27","20,332.69",1.19B,0.18%
20-Sep-17,"20,310.46",20301.33,"20,339.37","20,272.82",1.04B,0.05%
19-Sep-17,"20,299.38",20128.18,"20,320.78","20,122.00",1.25B,0.86%
18-Sep-17,"20,126.00",20129,"20,129.00","20,126.00",-,1.09%
15-Sep-17,"19,909.50",19793.8,"19,933.40","19,787.65",1.15B,0.52%
14-Sep-17,"19,807.44",19860.37,"19,918.39","19,793.85",966.18M,-0.29%
13-Sep-17,"19,865.82",19873.69,"19,888.84","19,845.02",871.09M,0.45%
12-Sep-17,"19,776.62",19736.14,"19,792.06","19,718.80",926.53M,1.18%
11-Sep-17,"19,545.77",19441.39,"19,567.03","19,437.14",811.39M,0.57%
10-Sep-17,"19,435.00",19435,"19,435.00","19,435.00",-,0.83%
8-Sep-17,"19,274.82",19297.96,"19,357.49","19,239.52",1.10B,-0.63%
7-Sep-17,"19,396.52",19433.44,"19,482.72","19,365.75",843.69M,0.20%
6-Sep-17,"19,357.97",19286.06,"19,371.38","19,254.67",911.72M,-0.14%
5-Sep-17,"19,385.81",19533.38,"19,542.78","19,354.59",800.23M,-0.63%
4-Sep-17,"19,508.25",19615.96,"19,628.40","19,479.40",738.55M,-0.48%
3-Sep-17,"19,601.50",19601.5,"19,601.50","19,601.50",-,-0.46%
1-Sep-17,"19,691.47",19733.57,"19,735.96","19,620.07",819.09M,0.23%
31-Aug-17,"19,646.24",19591.32,"19,687.99","19,583.11",1.01B,0.72%
30-Aug-17,"19,506.54",19480.98,"19,538.23","19,435.10",945.91M,0.74%
29-Aug-17,"19,362.55",19319.11,"19,371.90","19,280.02",772.63M,-0.45%
28-Aug-17,"19,449.90",19502.23,"19,535.50","19,420.50",715.93M,-0.18%
27-Aug-17,"19,485.00",19480,"19,485.00","19,477.50",-,0.17%
25-Aug-17,"19,452.61",19401.12,"19,485.97","19,384.37",728.55M,0.51%
24-Aug-17,"19,353.77",19366.36,"19,428.55","19,351.92",777.39M,-0.42%
23-Aug-17,"19,434.64",19547.05,"19,561.32","19,408.47",809.46M,0.26%
22-Aug-17,"19,383.84",19373.11,"19,437.25","19,361.95",726.90M,-0.05%
21-Aug-17,"19,393.13",19509.53,"19,509.53","19,365.65",776.36M,-0.60%
20-Aug-17,"19,510.00",19510,"19,510.00","19,510.00",-,0.20%
18-Aug-17,"19,470.41",19471.27,"19,543.13","19,433.09",986.82M,-1.18%
17-Aug-17,"19,702.63",19707.75,"19,739.04","19,679.37",741.01M,-0.14%
16-Aug-17,"19,729.28",19750.55,"19,776.86","19,719.08",715.40M,-0.12%
15-Aug-17,"19,753.31",19689.38,"19,824.12","19,656.91",930.70M,1.11%
14-Aug-17,"19,537.10",19545.58,"19,598.41","19,486.48",1.12B,-0.10%
13-Aug-17,"19,556.00",19555,"19,558.50","19,555.00",-,-0.88%
10-Aug-17,"19,729.74",19792.45,"19,829.88","19,685.83",1.07B,-0.05%
9-Aug-17,"19,738.71",19928.96,"19,945.28","19,660.22",1.08B,-1.29%
8-Aug-17,"19,996.01",20062.65,"20,076.80","19,970.57",829.08M,-0.30%
7-Aug-17,"20,055.89",20059.29,"20,085.90","20,037.40",776.31M,-0.07%
6-Aug-17,"20,069.00",20068,"20,069.00","20,068.00",-,0.58%
4-Aug-17,"19,952.33",19949.79,"19,984.51","19,933.59",789.01M,-0.38%
3-Aug-17,"20,029.26",20066,"20,070.16","19,985.40",921.11M,-0.25%
2-Aug-17,"20,080.04",20057.07,"20,113.73","20,022.05",986.34M,0.47%
1-Aug-17,"19,985.79",19907.08,"20,000.46","19,904.72",1.13B,0.30%
31-Jul-17,"19,925.18",19933.45,"19,983.90","19,891.90",1.45B,-0.14%
30-Jul-17,"19,953.50",19953.5,"19,953.50","19,953.50",-,-0.03%
28-Jul-17,"19,959.84",20048.46,"20,056.16","19,926.60",1.12B,-0.60%
27-Jul-17,"20,079.64",20026.58,"20,176.39","20,005.20",926.96M,0.15%
26-Jul-17,"20,050.16",20098.14,"20,116.00","20,016.58",880.73M,0.48%
25-Jul-17,"19,955.20",19979.56,"20,036.31","19,941.61",723.42M,-0.10%
24-Jul-17,"19,975.67",19973.67,"20,002.54","19,901.88",837.92M,0.03%
23-Jul-17,"19,970.00",19967.5,"19,970.00","19,967.50",-,-0.65%
21-Jul-17,"20,099.75",20089.86,"20,135.33","20,081.91",810.92M,-0.22%
20-Jul-17,"20,144.59",20046.9,"20,157.11","20,032.23",833.19M,0.62%
19-Jul-17,"20,020.86",19970.78,"20,032.46","19,947.26",837.01M,0.10%
18-Jul-17,"19,999.91",20074.41,"20,081.29","19,943.14",963.16M,-0.32%
17-Jul-17,"20,063.50",20063.5,"20,063.50","20,063.50",-,-0.28%
14-Jul-17,"20,118.86",20157.92,"20,163.67","20,101.71",857.01M,0.09%
13-Jul-17,"20,099.81",20177.28,"20,183.80","20,062.27",932.86M,0.01%
12-Jul-17,"20,098.38",20137.22,"20,153.04","20,061.16",839.36M,-0.48%
11-Jul-17,"20,195.48",20073.86,"20,200.88","20,070.67",796.97M,0.57%
10-Jul-17,"20,080.98",20070.44,"20,127.76","20,023.03",883.71M,0.76%
7-Jul-17,"19,929.09",19856.65,"19,979.93","19,856.65",946.99M,-0.32%
6-Jul-17,"19,994.06",20061.68,"20,078.88","19,947.63",955.81M,-0.44%
5-Jul-17,"20,081.63",20015.07,"20,087.01","19,888.90",974.51M,0.25%
4-Jul-17,"20,032.35",20192.27,"20,197.16","19,971.53",1.03B,-0.12%
3-Jul-17,"20,055.80",20056.32,"20,096.14","20,030.61",859.51M,0.06%
2-Jul-17,"20,044.00",20046.5,"20,051.50","20,044.00",-,0.05%
30-Jun-17,"20,033.43",20025.63,"20,044.01","19,946.51",1.20B,-0.92%
29-Jun-17,"20,220.30",20260.87,"20,266.59","20,197.38",1.23B,0.45%
28-Jun-17,"20,130.41",20149.2,"20,224.30","20,110.49",1.19B,-0.47%
27-Jun-17,"20,225.09",20229.12,"20,250.10","20,185.19",930.62M,0.36%
26-Jun-17,"20,153.35",20132.81,"20,196.38","20,119.04",793.88M,0.18%
25-Jun-17,"20,118.00",20118,"20,118.00","20,118.00",-,-0.07%
23-Jun-17,"20,132.67",20152.58,"20,152.58","20,089.54",829.78M,0.11%
22-Jun-17,"20,110.51",20154.38,"20,191.42","20,107.89",872.10M,-0.14%
21-Jun-17,"20,138.79",20192.16,"20,215.11","20,117.79",977.75M,-0.45%
20-Jun-17,"20,230.41",20234.12,"20,318.11","20,227.29",1.02B,0.81%
19-Jun-17,"20,067.75",19974.3,"20,087.71","19,949.88",822.32M,0.51%
18-Jun-17,"19,965.00",19967.5,"19,967.50","19,965.00",-,0.11%
16-Jun-17,"19,943.26",19931.15,"20,015.16","19,884.80",1.40B,0.56%
15-Jun-17,"19,831.82",19815.54,"19,963.36","19,755.34",1.10B,-0.26%
14-Jun-17,"19,883.52",19974.56,"20,009.93","19,879.60",957.58M,-0.08%
13-Jun-17,"19,898.75",19859.81,"19,929.03","19,850.86",1.00B,-0.05%
12-Jun-17,"19,908.58",19920.77,"19,949.07","19,837.64",1.16B,-0.04%
11-Jun-17,"19,917.50",19912.5,"19,917.50","19,910.00",-,-0.48%
9-Jun-17,"20,013.26",19953.06,"20,096.01","19,927.07",1.50B,0.52%
8-Jun-17,"19,909.26",20048.28,"20,061.22","19,896.35",1.29B,-0.38%
7-Jun-17,"19,984.62",19951.68,"20,023.24","19,908.07",1.02B,0.02%
6-Jun-17,"19,979.90",20122.26,"20,152.95","19,948.02",1.05B,-0.95%
5-Jun-17,"20,170.82",20135.42,"20,224.54","20,104.13",1.02B,0.24%
4-Jun-17,"20,122.50",20125,"20,125.00","20,120.00",-,-0.27%
2-Jun-17,"20,177.28",19970.23,"20,239.81","19,967.00",1.55B,1.60%
1-Jun-17,"19,860.03",19692.16,"19,887.66","19,686.32",1.07B,1.07%
31-May-17,"19,650.57",19630.33,"19,673.51","19,589.25",1.29B,-0.14%
30-May-17,"19,677.85",19681.11,"19,691.44","19,570.13",748.02M,-0.02%
29-May-17,"19,682.57",19697.18,"19,736.62","19,627.19",693.75M,-0.02%
28-May-17,"19,686.00",19688.5,"19,688.50","19,686.00",-,0.00%
26-May-17,"19,686.84",19798.49,"19,801.59","19,686.49",870.74M,-0.64%
25-May-17,"19,813.13",19737.21,"19,850.93","19,720.12",979.88M,0.36%
24-May-17,"19,742.98",19777.56,"19,782.81","19,690.10",1.04B,0.66%
23-May-17,"19,613.28",19647.74,"19,693.02","19,585.54",859.79M,-0.33%
22-May-17,"19,678.28",19670.48,"19,722.93","19,618.73",808.62M,0.02%
21-May-17,"19,674.50",19679.5,"19,679.50","19,674.50",-,0.43%
19-May-17,"19,590.76",19591.41,"19,628.64","19,497.29",1.19B,0.19%
18-May-17,"19,553.86",19556.99,"19,601.53","19,449.73",1.40B,-1.32%
17-May-17,"19,814.88",19806.78,"19,842.78","19,764.63",1.22B,-0.53%
16-May-17,"19,919.82",19953.06,"19,998.49","19,862.41",1.35B,0.25%
15-May-17,"19,869.85",19753.46,"19,869.85","19,740.63",1.32B,-0.07%
12-May-17,"19,883.90",19941.64,"19,941.64","19,809.91",1.41B,-0.39%
11-May-17,"19,961.55",19943.95,"19,989.94","19,906.35",1.41B,0.31%
10-May-17,"19,900.09",19890.56,"19,938.53","19,866.30",1.33B,0.29%
9-May-17,"19,843.00",19915.64,"19,917.45","19,838.71",1.27B,-0.26%
8-May-17,"19,895.70",19709.01,"19,929.48","19,705.13",1.53B,0.84%
7-May-17,"19,729.00",19739,"19,739.00","19,729.00",-,1.46%
2-May-17,"19,445.70",19335.72,"19,464.30","19,335.02",1.16B,0.70%
1-May-17,"19,310.52",19154.03,"19,311.21","19,144.62",1.10B,0.56%
30-Apr-17,"19,202.50",19202.5,"19,202.50","19,202.50",-,0.03%
28-Apr-17,"19,196.74",19240.65,"19,264.57","19,164.68",1.21B,-0.29%
27-Apr-17,"19,251.87",19205.59,"19,281.70","19,199.59",1.20B,-0.19%
26-Apr-17,"19,289.43",19184.92,"19,289.43","19,170.86",1.33B,1.10%
25-Apr-17,"19,079.33",18872.56,"19,109.76","18,867.19",1.22B,1.08%
24-Apr-17,"18,875.88",18890.38,"18,910.33","18,840.13",1.01B,-0.18%
23-Apr-17,"18,909.00",18916.5,"18,919.00","18,909.00",-,1.55%
21-Apr-17,"18,620.75",18591.82,"18,648.28","18,542.42",1.17B,1.03%
20-Apr-17,"18,430.49",18446.39,"18,523.40","18,420.82",1.20B,-0.01%
19-Apr-17,"18,432.20",18327.33,"18,467.73","18,327.33",1.25B,0.07%
18-Apr-17,"18,418.59",18497.38,"18,547.46","18,362.73",961.99M,0.35%
17-Apr-17,"18,355.26",18239.84,"18,361.44","18,224.68",891.28M,0.63%
16-Apr-17,"18,240.50",18240.5,"18,240.50","18,238.00",-,-0.52%
14-Apr-17,"18,335.63",18531.91,"18,531.91","18,285.73",1.19B,-0.49%
13-Apr-17,"18,426.84",18391.72,"18,455.25","18,304.72",1.27B,-0.68%
12-Apr-17,"18,552.61",18592.1,"18,602.50","18,460.59",1.20B,-1.04%
11-Apr-17,"18,747.87",18717.55,"18,767.70","18,661.86",1.08B,-0.27%
10-Apr-17,"18,797.88",18800.22,"18,850.80","18,762.70",1.11B,-0.01%
9-Apr-17,"18,800.50",18803,"18,803.00","18,795.50",-,0.73%
7-Apr-17,"18,664.63",18714.98,"18,785.73","18,517.43",1.62B,0.36%
6-Apr-17,"18,597.06",18754.37,"18,797.44","18,532.65",1.34B,-1.40%
5-Apr-17,"18,861.27",18900.7,"18,941.94","18,773.94",1.22B,0.27%
4-Apr-17,"18,810.25",18933.82,"18,947.33","18,703.63",1.47B,-0.91%
3-Apr-17,"18,983.23",18988,"19,068.62","18,920.52",1.34B,0.02%
2-Apr-17,"18,979.00",18974,"18,979.00","18,974.00",-,0.37%
31-Mar-17,"18,909.26",19170.42,"19,210.92","18,909.26",1.49B,-0.81%
30-Mar-17,"19,063.22",19150.82,"19,218.08","19,043.48",1.25B,-0.80%
29-Mar-17,"19,217.48",19216.78,"19,251.30","19,164.61",1.15B,0.08%
28-Mar-17,"19,202.87",19159.07,"19,203.64","19,113.44",1.22B,1.14%
27-Mar-17,"18,985.59",19071.19,"19,086.89","18,932.09",1.21B,-0.39%
26-Mar-17,"19,060.50",19053,"19,060.50","19,053.00",-,-1.05%
24-Mar-17,"19,262.53",19066.35,"19,296.05","19,060.64",1.28B,0.93%
23-Mar-17,"19,085.31",19048.84,"19,105.11","18,973.75",1.21B,0.23%
22-Mar-17,"19,041.38",19146.62,"19,183.27","19,026.53",1.37B,-2.13%
21-Mar-17,"19,455.88",19416.55,"19,485.14","19,337.22",1.02B,-0.34%
17-Mar-17,"19,521.59",19510.89,"19,547.51","19,487.92",1.37B,-0.35%
16-Mar-17,"19,590.14",19458.7,"19,618.99","19,454.17",1.22B,0.07%
15-Mar-17,"19,577.38",19528.75,"19,581.53","19,503.74",1.16B,-0.16%
14-Mar-17,"19,609.50",19634.29,"19,637.55","19,599.62",1.23B,-0.12%
13-Mar-17,"19,633.75",19545.74,"19,656.48","19,531.51",926.13M,0.15%
10-Mar-17,"19,604.61",19444.71,"19,623.72","19,427.81",1.55B,1.48%
9-Mar-17,"19,318.58",19343.06,"19,350.20","19,262.98",1.01B,0.34%
8-Mar-17,"19,254.03",19308.53,"19,326.40","19,198.78",1.03B,-0.47%
7-Mar-17,"19,344.15",19337.19,"19,375.09","19,317.10",987.81M,-0.18%
6-Mar-17,"19,379.14",19409.18,"19,411.54","19,340.32",880.22M,-0.46%
3-Mar-17,"19,469.17",19551.34,"19,587.79","19,392.75",1.11B,-0.49%
2-Mar-17,"19,564.80",19624.82,"19,668.01","19,564.80",1.46B,0.88%
1-Mar-17,"19,393.54",19226.94,"19,414.55","19,164.62",1.32B,1.44%
28-Feb-17,"19,118.99",19194.68,"19,267.99","19,118.99",1.33B,0.06%
27-Feb-17,"19,107.47",19130.51,"19,178.99","18,995.55",1.24B,-0.91%
24-Feb-17,"19,283.54",19232.11,"19,381.10","19,219.58",1.49B,-0.45%
23-Feb-17,"19,371.46",19379.92,"19,379.92","19,262.63",1.41B,-0.04%
22-Feb-17,"19,379.87",19419.22,"19,419.22","19,329.28",1.57B,-0.01%
21-Feb-17,"19,381.44",19267.87,"19,395.35","19,261.98",1.01B,0.68%
20-Feb-17,"19,251.08",19161.33,"19,274.75","19,115.11",989.09M,0.09%
17-Feb-17,"19,234.62",19228.74,"19,275.39","19,173.53",1.44B,-0.58%
16-Feb-17,"19,347.53",19431.61,"19,431.61","19,260.24",1.38B,-0.47%
15-Feb-17,"19,437.98",19438.81,"19,495.62","19,420.00",1.43B,1.03%
14-Feb-17,"19,238.98",19478.86,"19,501.01","19,232.85",1.43B,-1.13%
13-Feb-17,"19,459.15",19513.78,"19,519.44","19,418.18",1.18B,0.41%
10-Feb-17,"19,378.93",19216.74,"19,395.99","19,193.57",1.49B,2.49%
9-Feb-17,"18,907.67",18942.04,"18,991.23","18,874.91",1.30B,-0.53%
8-Feb-17,"19,007.60",18951.16,"19,009.24","18,875.57",1.03B,0.51%
7-Feb-17,"18,910.78",18844.12,"18,970.58","18,805.32",1.06B,-0.35%
6-Feb-17,"18,976.71",19069.72,"19,075.57","18,899.40",1.20B,0.31%
3-Feb-17,"18,918.20",18996.74,"19,061.26","18,830.89",1.41B,0.02%
2-Feb-17,"18,914.58",19152.79,"19,170.63","18,866.80",1.37B,-1.22%
1-Feb-17,"19,148.08",18926.97,"19,155.79","18,916.18",1.31B,0.56%
31-Jan-17,"19,041.34",19145.35,"19,199.75","19,041.34",1.34B,-1.69%
30-Jan-17,"19,368.85",19371.28,"19,390.97","19,295.80",978.02M,-0.51%
27-Jan-17,"19,467.40",19453.51,"19,486.68","19,404.13",1.35B,0.34%
26-Jan-17,"19,402.39",19260.67,"19,405.23","19,232.46",1.45B,1.81%
25-Jan-17,"19,057.50",19091.23,"19,133.18","18,987.45",1.25B,1.43%
24-Jan-17,"18,787.99",18817.42,"18,915.70","18,783.16",1.32B,-0.55%
23-Jan-17,"18,891.03",18938.45,"19,024.21","18,879.68",1.25B,-1.29%
20-Jan-17,"19,137.91",19059.15,"19,176.86","19,040.20",1.26B,0.34%
19-Jan-17,"19,072.25",19082.83,"19,122.39","18,982.13",1.71B,0.94%
18-Jan-17,"18,894.37",18753.96,"18,941.24","18,650.33",1.23B,0.43%
17-Jan-17,"18,813.53",19038.45,"19,043.91","18,812.86",1.10B,-1.48%
16-Jan-17,"19,095.24",19219.13,"19,255.41","19,061.27",860.57M,-1.00%
13-Jan-17,"19,287.28",19174.97,"19,299.36","19,156.93",994.18M,0.80%
12-Jan-17,"19,134.70",19300.19,"19,300.19","19,069.02",1.25B,-1.19%
11-Jan-17,"19,364.67",19358.64,"19,402.17","19,325.46",1.27B,0.33%
10-Jan-17,"19,301.44",19414.83,"19,484.90","19,255.35",1.17B,-0.79%
6-Jan-17,"19,454.33",19393.55,"19,472.37","19,354.44",1.23B,-0.34%
5-Jan-17,"19,520.69",19602.1,"19,615.40","19,473.28",1.39B,-0.37%
4-Jan-17,"19,594.16",19298.68,"19,594.16","19,277.93",1.69B,2.51%
30-Dec-16,"19,114.37",18997.68,"19,176.81","18,991.59",1.21B,-0.16%
29-Dec-16,"19,145.14",19301.04,"19,301.04","19,092.22",1.69B,-1.32%
28-Dec-16,"19,401.72",19392.11,"19,442.13","19,364.73",801.37M,-0.01%
27-Dec-16,"19,403.06",19353.43,"19,478.58","19,352.06",1.14B,0.03%
26-Dec-16,"19,396.64",19394.41,"19,432.48","19,385.94",854.91M,-0.16%
22-Dec-16,"19,427.67",19396.85,"19,427.67","19,327.51",1.17B,-0.09%
21-Dec-16,"19,444.49",19547.28,"19,592.90","19,375.19",1.30B,-0.26%
20-Dec-16,"19,494.53",19367.84,"19,511.20","19,356.81",1.23B,0.53%
19-Dec-16,"19,391.60",19345.84,"19,399.26","19,307.14",1.09B,-0.05%
16-Dec-16,"19,401.15",19438.39,"19,439.97","19,360.36",1.53B,0.66%
15-Dec-16,"19,273.79",19327.7,"19,436.90","19,192.60",1.55B,0.10%
14-Dec-16,"19,253.61",19270.01,"19,284.28","19,184.75",1.33B,0.02%
13-Dec-16,"19,250.52",19120.76,"19,253.51","19,060.72",1.48B,0.50%
12-Dec-16,"19,155.03",19183.82,"19,280.93","19,054.00",2.01B,0.84%
9-Dec-16,"18,996.37",18839.98,"19,042.48","18,821.41",2.19B,1.23%
8-Dec-16,"18,765.47",18674.19,"18,765.47","18,614.01",1.87B,1.45%
7-Dec-16,"18,496.69",18434.54,"18,502.47","18,410.88",1.56B,0.74%
6-Dec-16,"18,360.54",18457.2,"18,484.80","18,318.99",1.59B,0.47%
5-Dec-16,"18,274.99",18349.92,"18,365.74","18,227.39",1.34B,-0.82%
2-Dec-16,"18,426.08",18435.55,"18,469.68","18,315.38",1.97B,-0.47%
1-Dec-16,"18,513.12",18535.24,"18,746.28","18,469.27",1.88B,1.12%
30-Nov-16,"18,308.48",18356.03,"18,370.31","18,280.66",1.65B,0.01%
29-Nov-16,"18,307.04",18263.63,"18,327.51","18,258.82",1.26B,-0.27%
28-Nov-16,"18,356.89",18302.58,"18,374.93","18,222.82",1.45B,-0.13%
25-Nov-16,"18,381.22",18387.59,"18,482.94","18,288.50",1.65B,0.26%
24-Nov-16,"18,333.41",18329.78,"18,382.72","18,310.31",1.49B,0.94%
22-Nov-16,"18,162.94",18091.05,"18,175.63","18,050.55",1.22B,0.31%
21-Nov-16,"18,106.02",18038.09,"18,129.03","18,007.79",1.36B,0.77%
18-Nov-16,"17,967.41",18024.21,"18,043.72","17,967.41",1.67B,0.59%
17-Nov-16,"17,862.63",17766.61,"17,884.06","17,764.08",1.61B,0.00%
16-Nov-16,"17,862.21",17832.51,"17,886.44","17,807.47",2.00B,1.10%
15-Nov-16,"17,668.15",17690.22,"17,727.58","17,605.77",1.73B,-0.03%
14-Nov-16,"17,672.62",17467.49,"17,697.33","17,455.78",1.65B,1.71%
11-Nov-16,"17,374.79",17526.61,"17,621.73","17,333.49",2.49B,0.18%
10-Nov-16,"17,344.42",16562.86,"17,393.82","16,560.66",2.29B,6.72%
9-Nov-16,"16,251.54",17281.95,"17,427.71","16,111.81",2.75B,-5.36%
8-Nov-16,"17,171.38",17242.7,"17,247.04","17,130.83",1.03B,-0.03%
7-Nov-16,"17,177.21",17126.03,"17,186.89","17,056.84",1.13B,1.61%
4-Nov-16,"16,905.36",16964.5,"16,996.09","16,801.98",1.35B,-1.34%
2-Nov-16,"17,134.68",17238,"17,283.60","17,080.59",1.35B,-1.76%
1-Nov-16,"17,442.40",17380.54,"17,473.12","17,339.64",1.23B,0.10%
31-Oct-16,"17,425.02",17360.89,"17,433.13","17,327.62",1.57B,-0.12%
28-Oct-16,"17,446.41",17448.25,"17,461.03","17,406.72",1.68B,0.63%
27-Oct-16,"17,336.42",17346.39,"17,414.21","17,278.12",1.08B,-0.32%
26-Oct-16,"17,391.84",17329.03,"17,391.84","17,295.46",980.81M,0.15%
25-Oct-16,"17,365.25",17298.63,"17,381.80","17,298.63",1.08B,0.76%
24-Oct-16,"17,234.42",17216.56,"17,244.74","17,162.21",877.17M,0.29%
21-Oct-16,"17,184.59",17283.75,"17,288.89","17,151.98",1.14B,-0.30%
20-Oct-16,"17,235.50",16999.36,"17,235.50","16,992.14",1.12B,1.39%
19-Oct-16,"16,998.91",16952.91,"17,016.66","16,938.46",1.02B,0.21%
18-Oct-16,"16,963.61",16862.31,"16,966.90","16,844.17",986.43M,0.38%
17-Oct-16,"16,900.12",16871.84,"16,954.44","16,821.49",951.27M,0.26%
14-Oct-16,"16,856.37",16751.04,"16,866.56","16,727.78",1.09B,0.49%
13-Oct-16,"16,774.24",16923.82,"16,974.25","16,739.73",1.11B,-0.39%
12-Oct-16,"16,840.00",16850.73,"16,951.54","16,839.41",1.16B,-1.09%
11-Oct-16,"17,024.76",16936.31,"17,074.46","16,931.12",1.12B,0.98%
7-Oct-16,"16,860.09",16883.12,"16,895.13","16,820.21",1.00B,-0.23%
6-Oct-16,"16,899.10",16913.6,"16,971.28","16,888.77",1.11B,0.47%
5-Oct-16,"16,819.24",16787.89,"16,844.35","16,728.19",1.15B,0.50%
4-Oct-16,"16,735.65",16661.51,"16,747.20","16,637.82",1.00B,0.83%
3-Oct-16,"16,598.67",16566.03,"16,652.16","16,554.83",992.12M,0.90%
30-Sep-16,"16,449.84",16474.45,"16,497.55","16,407.78",1.24B,-1.46%
29-Sep-16,"16,693.71",16606.3,"16,756.43","16,584.14",1.23B,1.39%
28-Sep-16,"16,465.40",16504.99,"16,515.84","16,385.03",1.12B,-1.31%
27-Sep-16,"16,683.93",16390.91,"16,683.93","16,285.41",1.57B,0.84%
26-Sep-16,"16,544.56",16707.45,"16,707.45","16,514.93",1.03B,-1.25%
23-Sep-16,"16,754.02",16759.84,"16,808.59","16,725.53",1.38B,-0.32%
21-Sep-16,"16,807.62",16471.85,"16,823.63","16,399.65",1.91B,1.91%
20-Sep-16,"16,492.15",16403.22,"16,591.70","16,403.22",1.21B,-0.16%
