Date,Open,High,Low,Close,Volume
44414.42361,2734.855,2735.57,2734.855,2735.57,200
44414.42431,2735.59,2735.59,2735.59,2735.59,100
44414.425,2735.66,2736.365,2734.24,2734.24,1800
44414.42569,2734.68,2734.68,2734.05,2734.05,400
44414.42639,2734.57,2734.57,2732,2732.84,1114
44414.42708,2732.1,2732.1,2732.1,2732.1,100
44414.42778,2732.53,2733.59,2732.1816,2732.1816,618
44414.42847,2732.4002,2733.51,2732.4002,2733.51,721
44414.42917,2733.51,2733.51,2733.51,2733.51,100
44414.42986,2733.51,2733.51,2732.63,2732.63,500
44414.43056,2733.02,2733.02,2733.02,2733.02,200
44414.43125,2733.41,2734.46,2733.235,2733.96,692
44414.43333,2733.87,2736.155,2733.87,2736.155,600
44414.43403,2735.59,2736.2,2735.59,2736.2,200
44414.43542,2735.316,2735.316,2733.96,2733.96,250
44414.43611,2734.63,2734.63,2734.63,2734.63,100
44414.43681,2734.92,2735.24,2734.7724,2734.7724,700
44414.43819,2736.68,2736.77,2736.68,2736.77,600
44414.43958,2737.48,2738.28,2737.45,2738.28,300
44414.44028,2736.59,2736.59,2735.53,2735.53,300
44414.44097,2735.53,2736.41,2735.53,2736.41,300
44414.44167,2736.37,2737.06,2736.37,2737.06,200
44414.44236,2736.84,2736.84,2736.84,2736.84,100
44414.44306,2737.6518,2737.6518,2737.6518,2737.6518,190
44414.44375,2737.45,2737.55,2737.45,2737.55,200
44414.44444,2737.55,2737.55,2737.55,2737.55,200
44414.44514,2737.55,2737.55,2737.55,2737.55,100
44414.44583,2737.6,2737.6,2737.6,2737.6,100
44414.44722,2738.15,2738.7,2737.6,2738.7,616
44414.44792,2736.63,2736.63,2736.63,2736.63,308
44414.44931,2736.55,2736.55,2736.55,2736.55,200
44414.45,2735.89,2735.89,2735.52,2735.52,215
44414.45069,2734.53,2734.53,2734.53,2734.53,100
44414.45139,2734,2734,2734,2734,282
44414.45208,2732.2,2732.2,2731.85,2732,600
44414.45278,2731,2731,2730,2730,949
44414.45347,2729,2729,2729,2729,111
44414.45417,2730.99,2730.99,2730.98,2730.98,200
44414.45486,2730.98,2730.98,2729.3142,2729.3142,536
44414.45556,2729.09,2729.09,2728,2728,1415
44414.45625,2728.13,2728.13,2728.13,2728.13,100
44414.45694,2728.4,2728.4,2728.4,2728.4,100
44414.45833,2729.79,2729.79,2729.1,2729.57,600
44414.45972,2729.73,2729.73,2729.63,2729.63,400
44414.46042,2729.24,2729.26,2728.6,2729,684
44414.46111,2728.76,2728.76,2725,2725,700
44414.4625,2723.4,2723.4,2720.93,2721.21,550
44414.46319,2722.5484,2722.5484,2722.5484,2722.5484,100
44414.46389,2721.53,2722.48,2721.53,2722,1715
44414.46458,2721.875,2723.28,2721.875,2723.28,400
44414.46528,2723.3,2723.41,2721.67,2721.67,500
44414.46597,2722.32,2722.32,2722.32,2722.32,179
44414.46667,2723.06,2723.75,2723.06,2723.58,300
44414.46736,2723.76,2725.18,2723.76,2725.095,433
44414.46806,2724.86,2726.08,2724.86,2726.08,300
44414.46875,2725.17,2725.17,2724.82,2724.82,229
44414.46944,2723.61,2723.61,2723.01,2723.11,500
44414.47014,2723.94,2725.21,2723.94,2725.01,400
44414.47083,2726.14,2726.14,2726.14,2726.14,295
44414.47153,2725.23,2728.65,2725.23,2728.65,1371
44414.47222,2728.69,2729,2728.69,2728.875,400
44414.47292,2729,2729,2729,2729,484
44414.47361,2729,2729.45,2728.09,2728.09,500
44414.47431,2729.615,2729.615,2729.615,2729.615,140
44414.47569,2731.08,2731.16,2730.65,2731.16,857
